Ticker, Price, Sector, Industry
CHU, 5.45, , 
DCF, 8.89, , 
EFL, 9.29, , 
FIT, 6.99, , 
HGLB, 6.82, , 
IHTA, 9.18, , 
JEMD, 7.80, , 
JHAA, 9.86, , 
JHB, 9.26, , 
JMM, 7.25, , 
MDLQ, 7.96, , 
MDLX, 7.70, , 
NRGX, 9.00, , 
WPX, 9.11, , 
XFLT, 8.21, , 
ACH, 8.11, Basic Materials, Aluminum
AGI, 7.98, Basic Materials, Gold
AUY, 4.7900, Basic Materials, Gold
CDE, 9.19, Basic Materials, Gold
CGA, 5.65, Basic Materials, Agricultural Inputs
CPAC, 8.09, Basic Materials, Building Materials
CX, 6.43, Basic Materials, Building Materials
EXK, 4.9300, Basic Materials, Silver
FSM, 7.48, Basic Materials, Silver
GFI, 9.14, Basic Materials, Gold
GGB, 4.3200, Basic Materials, Steel
HBM, 6.07, Basic Materials, Copper
HL, 5.98, Basic Materials, Gold
HMY, 4.2700, Basic Materials, Gold
IAG, 3.4900, Basic Materials, Gold
ICL, 5.35, Basic Materials, Agricultural Inputs
KGC, 7.05, Basic Materials, Gold
LOMA, 5.39, Basic Materials, Building Materials
LXU, 3.9800, Basic Materials, Chemicals
MTL, 1.9000, Basic Materials, Steel
MUX, 1.1600, Basic Materials, Other Precious Metals & Mining
NEXA, 9.64, Basic Materials, Other Industrial Metals & Mining
RFP, 8.11, Basic Materials, Paper & Paper Products
RYAM, 8.73, Basic Materials, Chemicals
SAND, 6.30, Basic Materials, Gold
SID, 5.82, Basic Materials, Steel
SXC, 5.73, Basic Materials, Coking Coal
TMST, 5.49, Basic Materials, Steel
TREC, 7.17, Basic Materials, Specialty Chemicals
VEDL, 9.70, Basic Materials, Other Industrial Metals & Mining
VNTR, 4.1100, Basic Materials, Specialty Chemicals
AHC, 2.4500, Communication Services, Publishing
AMC, 7.17, Communication Services, Entertainment
CCO, 1.9400, Communication Services, Advertising Agencies
CEL, 3.6600, Communication Services, Telecom Services
EEX, 4.8300, Communication Services, Advertising Agencies
ESGC, 2.1000, Communication Services, Entertainment
ETM, 5.06, Communication Services, Broadcasting
EVC, 3.2400, Communication Services, Broadcasting
FENG, 1.4700, Communication Services, Internet Content & Information
GCI, 4.7500, Communication Services, Publishing
GTT, 5.0100, Communication Services, Telecom Services
HCHC, 3.9700, Communication Services, Telecom Services
KUKE, 9.20, Communication Services, Entertainment
LEAF, 6.47, Communication Services, Internet Content & Information
LEE, 1.9000, Communication Services, Publishing
MBT, 9.30, Communication Services, Telecom Services
PSO, 9.86, Communication Services, Publishing
QUOT, 9.80, Communication Services, Advertising Agencies
SOGO, 8.32, Communication Services, Internet Content & Information
TEF, 4.6200, Communication Services, Telecom Services
TEO, 6.62, Communication Services, Telecom Services
TKC, 5.85, Communication Services, Telecom Services
TV, 8.13, Communication Services, Broadcasting
VIV, 8.99, Communication Services, Telecom Services
AGS, 6.21, Consumer Cyclical, Gambling
ARCO, 5.38, Consumer Cyclical, Restaurants
AXL, 9.83, Consumer Cyclical, Auto Parts
BBW, 5.25, Consumer Cyclical, Specialty Retail
BNED, 6.91, Consumer Cyclical, Specialty Retail
BXG, 7.85, Consumer Cyclical, Resorts & Casinos
CHS, 2.3400, Consumer Cyclical, Apparel Retail
CSPR, 8.00, Consumer Cyclical, Furnishings, Fixtures & Appliances
DS, 2.4400, Consumer Cyclical, Leisure
DVD, 2.1400, Consumer Cyclical, Leisure
EXPR, 3.2700, Consumer Cyclical, Apparel Retail
HZN, 9.63, Consumer Cyclical, Auto Parts
JAX, 7.62, Consumer Cyclical, Restaurants
JILL, 4.6500, Consumer Cyclical, Apparel Retail
KFS, 4.5700, Consumer Cyclical, Auto & Truck Dealerships
LITB, 3.2000, Consumer Cyclical, Internet Retail
LUB, 3.1600, Consumer Cyclical, Restaurants
MOGU, 3.4700, Consumer Cyclical, Internet Retail
NWHM, 5.53, Consumer Cyclical, Residential Construction
PRTY, 8.01, Consumer Cyclical, Specialty Retail
RENN, 7.77, Consumer Cyclical, Auto & Truck Dealerships
RLH, 3.4200, Consumer Cyclical, Lodging
STON, 3.1300, Consumer Cyclical, Personal Services
SUP, 5.55, Consumer Cyclical, Auto Parts
VNCE, 8.80, Consumer Cyclical, Apparel Manufacturing
ABEV, 2.9400, Consumer Defensive, Beverages—Brewers
AGRO, 8.02, Consumer Defensive, Farm Products
BEDU, 6.64, Consumer Defensive, Education & Training Services
BRFS, 4.2000, Consumer Defensive, Packaged Foods
COTY, 7.05, Consumer Defensive, Household & Personal Products
DL, 9.63, Consumer Defensive, Education & Training Services
FEDU, 1.8500, Consumer Defensive, Education & Training Services
LAIX, 8.1800, Consumer Defensive, Education & Training Services
LND, 4.3800, Consumer Defensive, Farm Products
NEW, 7.29, Consumer Defensive, Education & Training Services
ONE, 3.9900, Consumer Defensive, Education & Training Services
RYB, 3.6399, Consumer Defensive, Education & Training Services
STG, 2.3700, Consumer Defensive, Education & Training Services
UTI, 6.51, Consumer Defensive, Education & Training Services
AM, 8.01, Energy, Oil & Gas Midstream
AMPY, 2.6100, Energy, Oil & Gas E&P
AR, 7.42, Energy, Oil & Gas E&P
AROC, 9.51, Energy, Oil & Gas Equipment & Services
BORR, 0.9960, Energy, Oil & Gas Drilling
BPT, 3.5900, Energy, Oil & Gas Refining & Marketing
BSM, 9.73, Energy, Oil & Gas E&P
BTU, 3.8000, Energy, Thermal Coal
CEIX, 9.39, Energy, Thermal Coal
CELP, 2.9300, Energy, Oil & Gas Equipment & Services
CPG, 3.1900, Energy, Oil & Gas E&P
CRK, 5.0000, Energy, Oil & Gas E&P
CRT, 8.15, Energy, Oil & Gas E&P
CVE, 6.43, Energy, Oil & Gas Integrated
DHT, 5.70, Energy, Oil & Gas Midstream
DLNG, 2.8500, Energy, Oil & Gas Midstream
DNOW, 9.76, Energy, Oil & Gas Equipment & Services
DSSI, 7.48, Energy, Oil & Gas Midstream
EGY, 2.9700, Energy, Oil & Gas E&P
ENBL, 5.75, Energy, Oil & Gas Midstream
ENLC, 4.1700, Energy, Oil & Gas Midstream
ERF, 3.7800, Energy, Oil & Gas E&P
ESTE, 6.09, Energy, Oil & Gas E&P
ET, 6.70, Energy, Oil & Gas Midstream
ETRN, 7.08, Energy, Oil & Gas Midstream
EURN, 8.31, Energy, Oil & Gas Midstream
EXTN, 4.8600, Energy, Oil & Gas Equipment & Services
FI, 3.2400, Energy, Oil & Gas Equipment & Services
FLNG, 8.30, Energy, Oil & Gas Midstream
FRO, 6.49, Energy, Oil & Gas Midstream
FTK, 2.1100, Energy, Oil & Gas Equipment & Services
GEL, 6.42, Energy, Oil & Gas Midstream
GLOG, 4.5000, Energy, Oil & Gas Midstream
GLOP, 3.4500, Energy, Oil & Gas Midstream
HLX, 4.7500, Energy, Oil & Gas Equipment & Services
ICD, 4.1400, Energy, Oil & Gas Drilling
IO, 2.9700, Energy, Oil & Gas Equipment & Services
KOS, 2.5800, Energy, Oil & Gas E&P
KRP, 8.82, Energy, Oil & Gas E&P
MGY, 9.85, Energy, Oil & Gas E&P
MRC, 9.83, Energy, Oil & Gas Equipment & Services
MRO, 7.93, Energy, Oil & Gas E&P
MTR, 4.7800, Energy, Oil & Gas E&P
MVO, 3.9499, Energy, Oil & Gas E&P
NEX, 3.8500, Energy, Oil & Gas Equipment & Services
NGL, 2.7200, Energy, Oil & Gas Refining & Marketing
NGS, 9.33, Energy, Oil & Gas Equipment & Services
NINE, 2.9200, Energy, Oil & Gas Equipment & Services
NNA, 3.6600, Energy, Oil & Gas Midstream
NOA, 9.23, Energy, Oil & Gas Equipment & Services
NR, 2.8000, Energy, Oil & Gas Equipment & Services
NRT, 4.1000, Energy, Oil & Gas Equipment & Services
NVGS, 9.45, Energy, Oil & Gas Midstream
OII, 9.85, Energy, Oil & Gas Equipment & Services
OIS, 6.42, Energy, Oil & Gas Equipment & Services
OSG, 2.1600, Energy, Oil & Gas Midstream
PBF, 9.55, Energy, Oil & Gas Refining & Marketing
PBT, 3.8100, Energy, Oil & Gas E&P
PHX, 3.1400, Energy, Oil & Gas E&P
