Ticker, Price, Sector, Industry
CHU, 5.45, , 
FIT, 6.99, , 
WPX, 9.11, , 
ACH, 8.11, Basic Materials, Aluminum
AGI, 7.98, Basic Materials, Gold
AUY, 4.7900, Basic Materials, Gold
CDE, 9.19, Basic Materials, Gold
CX, 6.43, Basic Materials, Building Materials
EXK, 4.9300, Basic Materials, Silver
FSM, 7.48, Basic Materials, Silver
GFI, 9.14, Basic Materials, Gold
GGB, 4.3200, Basic Materials, Steel
HBM, 6.07, Basic Materials, Copper
HL, 5.98, Basic Materials, Gold
HMY, 4.2700, Basic Materials, Gold
IAG, 3.4900, Basic Materials, Gold
KGC, 7.05, Basic Materials, Gold
LOMA, 5.39, Basic Materials, Building Materials
LXU, 3.9800, Basic Materials, Chemicals
MTL, 1.9000, Basic Materials, Steel
MUX, 1.1600, Basic Materials, Other Precious Metals & Mining
RFP, 8.11, Basic Materials, Paper & Paper Products
RYAM, 8.73, Basic Materials, Chemicals
SAND, 6.30, Basic Materials, Gold
SID, 5.82, Basic Materials, Steel
SXC, 5.73, Basic Materials, Coking Coal
TMST, 5.49, Basic Materials, Steel
TREC, 7.17, Basic Materials, Specialty Chemicals
VEDL, 9.70, Basic Materials, Other Industrial Metals & Mining
VNTR, 4.1100, Basic Materials, Specialty Chemicals
AHC, 2.4500, Communication Services, Publishing
AMC, 7.17, Communication Services, Entertainment
CCO, 1.9400, Communication Services, Advertising Agencies
CEL, 3.6600, Communication Services, Telecom Services
EEX, 4.8300, Communication Services, Advertising Agencies
ESGC, 2.1000, Communication Services, Entertainment
ETM, 5.06, Communication Services, Broadcasting
EVC, 3.2400, Communication Services, Broadcasting
FENG, 1.4700, Communication Services, Internet Content & Information
GCI, 4.7500, Communication Services, Publishing
GTT, 5.0100, Communication Services, Telecom Services
HCHC, 3.9700, Communication Services, Telecom Services
LEAF, 6.47, Communication Services, Internet Content & Information
LEE, 1.9000, Communication Services, Publishing
MBT, 9.30, Communication Services, Telecom Services
PSO, 9.86, Communication Services, Publishing
QUOT, 9.80, Communication Services, Advertising Agencies
SOGO, 8.32, Communication Services, Internet Content & Information
TEF, 4.6200, Communication Services, Telecom Services
TEO, 6.62, Communication Services, Telecom Services
TKC, 5.85, Communication Services, Telecom Services
TV, 8.13, Communication Services, Broadcasting
VIV, 8.99, Communication Services, Telecom Services
AGS, 6.21, Consumer Cyclical, Gambling
ARCO, 5.38, Consumer Cyclical, Restaurants
AXL, 9.83, Consumer Cyclical, Auto Parts
BBW, 5.25, Consumer Cyclical, Specialty Retail
BNED, 6.91, Consumer Cyclical, Specialty Retail
CHS, 2.3400, Consumer Cyclical, Apparel Retail
CSPR, 8.00, Consumer Cyclical, Furnishings, Fixtures & Appliances
DS, 2.4400, Consumer Cyclical, Leisure
EXPR, 3.2700, Consumer Cyclical, Apparel Retail
HZN, 9.63, Consumer Cyclical, Auto Parts
JAX, 7.62, Consumer Cyclical, Restaurants
JILL, 4.6500, Consumer Cyclical, Apparel Retail
PRTY, 8.01, Consumer Cyclical, Specialty Retail
